"record_id","date","country","city","temperature_c","humidity_percent","precipitation_mm","air_quality_index","extreme_weather_events","climate_classification","climate_zone","biome_type","heat_index","wind_speed","wind_direction","season","population_exposure","economic_impact_estimate","infrastructure_vulnerability_score"
"s.a_1538","2024-03-16","South Africa","Durban","1.30","38.00","174.20",288,"None","Koeppen-D","Tropical","Wetland","3.20","14.70","S","Spring",5739870,"88388601.83","9.00"
"s.a_1539","2024-03-17","South Africa","Durban","37.40","55.00","121.90",216,"None","Koeppen-A","Tropical","Wetland","40.10","32.50","SW","Spring",2119747,"92920359.51","1.00"
"s.a_154","2024-06-02","South Africa","Johannesburg","1.80","97.00","13.90",122,"None","Koeppen-B","Tropical","Grassland","6.70","25.40","S","Summer",7458021,"72478432.82","7.00"
"s.a_1540","2024-03-18","South Africa","Durban","44.60","60.00","194.10",151,"None","Koeppen-C","Tropical","Desert","47.60","18.30","S","Spring",5025671,"9360090.31","1.00"
"s.a_1541","2024-03-19","South Africa","Durban","0.50","66.00","116.50",59,"Drought","Koeppen-D","Tropical","Wetland","3.80","36.50","NE","Spring",1314264,"92232958.96","6.00"
"s.a_1542","2024-03-20","South Africa","Durban","18.20","71.00","0.60",32,"None","Koeppen-A","Tropical","Forest","21.80","0.80","SW","Spring",821606,"7485812.42","5.00"
"s.a_1543","2024-03-21","South Africa","Durban","19.60","96.00","73.00",95,"Heatwave","Koeppen-A","Tropical","Forest","24.40","35.90","SW","Spring",8148102,"18935626.72","3.00"
"s.a_1544","2024-03-22","South Africa","Durban","25.20","49.00","162.70",181,"None","Koeppen-B","Tropical","Desert","27.60","21.10","SE","Spring",9178709,"81087165.34","3.00"
"s.a_1545","2024-03-23","South Africa","Durban","13.40","86.00","184.80",189,"None","Koeppen-B","Tropical","Forest","17.70","35.20","NW","Spring",184245,"3866010.79","8.00"
"s.a_1546","2024-03-24","South Africa","Durban","24.20","17.00","80.70",388,"Flood","Koeppen-B","Tropical","Grassland","25.10","36.50","NW","Spring",4659173,"62698016.18","9.00"
"s.a_1547","2024-03-25","South Africa","Durban","19.20","13.00","199.50",156,"None","Koeppen-C","Tropical","Desert","19.80","13.00","NE","Spring",707702,"81529729.64","7.00"
"s.a_1548","2024-03-26","South Africa","Durban","14.40","29.00","196.30",449,"None","Koeppen-A","Tropical","Forest","15.90","22.00","N","Spring",3272449,"9810413.26","9.00"
"s.a_1549","2024-03-27","South Africa","Durban","40.60","71.00","175.10",201,"None","Koeppen-B","Tropical","Wetland","44.10","24.30","NW","Spring",2282427,"92811759.92","6.00"
"s.a_155","2024-06-03","South Africa","Johannesburg","38.50","16.00","111.30",72,"None","Koeppen-B","Tropical","Desert","39.30","0.90","SW","Summer",7700723,"80416581.62","10.00"
"s.a_1550","2024-03-28","South Africa","Durban","-9.20","30.00","64.60",433,"None","Koeppen-B","Tropical","Desert","-7.70","9.30","N","Spring",2413500,"21766113.26","6.00"
"s.a_1551","2024-03-29","South Africa","Durban","-5.00","22.00","172.30",95,"Flood","Koeppen-A","Tropical","Desert","-3.90","11.50","SW","Spring",5957904,"74359651.98","7.00"
"s.a_1552","2024-03-30","South Africa","Durban","30.40","36.00","110.50",38,"None","Koeppen-B","Tropical","Grassland","32.20","19.20","W","Spring",7309852,"69518862.46","6.00"
"s.a_1553","2024-03-31","South Africa","Durban","1.40","30.00","191.30",420,"None","Koeppen-D","Tropical","Wetland","2.90","16.50","S","Spring",1105364,"13388228.85","8.00"
"s.a_1554","2024-04-01","South Africa","Durban","-4.70","66.00","44.90",416,"None","Koeppen-B","Tropical","Forest","-1.40","36.20","SW","Spring",2354130,"16441651.76","2.00"
"s.a_1555","2024-04-02","South Africa","Durban","14.00","14.00","166.20",479,"None","Koeppen-D","Tropical","Wetland","14.70","29.30","S","Spring",7167968,"37721375.59","1.00"
"s.a_1556","2024-04-03","South Africa","Durban","32.80","41.00","97.30",35,"Heatwave","Koeppen-B","Tropical","Grassland","34.80","13.70","NE","Spring",233475,"94153364.68","7.00"
"s.a_1557","2024-04-04","South Africa","Durban","13.30","36.00","111.30",51,"None","Koeppen-B","Tropical","Wetland","15.10","2.80","SE","Spring",2665459,"72525443.16","9.00"
"s.a_1558","2024-04-05","South Africa","Durban","23.20","39.00","146.90",88,"None","Koeppen-A","Tropical","Grassland","25.10","22.20","N","Spring",103981,"89497592.52","10.00"
"s.a_1559","2024-04-06","South Africa","Durban","15.20","23.00","195.60",350,"None","Koeppen-D","Tropical","Forest","16.30","12.20","S","Spring",5798622,"68807646.68","3.00"
"s.a_156","2024-06-04","South Africa","Johannesburg","10.00","17.00","39.90",288,"Drought","Koeppen-A","Tropical","Forest","10.80","24.80","NE","Summer",9209773,"86443696.01","2.00"
"s.a_1560","2024-04-07","South Africa","Durban","42.90","92.00","19.20",216,"None","Koeppen-C","Tropical","Desert","47.50","25.90","E","Spring",6968745,"91255673.62","6.00"
"s.a_1561","2024-04-08","South Africa","Durban","37.90","23.00","136.90",274,"None","Koeppen-D","Tropical","Wetland","39.00","8.10","SW","Spring",6500650,"34372251.17","2.00"
"s.a_1562","2024-04-09","South Africa","Durban","31.40","72.00","63.30",498,"None","Koeppen-C","Tropical","Wetland","35.00","28.60","E","Spring",8695593,"12894811.00","1.00"
"s.a_1563","2024-04-10","South Africa","Durban","15.90","94.00","140.10",479,"None","Koeppen-D","Tropical","Tundra","20.60","16.70","SE","Spring",855208,"58609306.25","10.00"
"s.a_1564","2024-04-11","South Africa","Durban","-7.70","72.00","34.30",40,"None","Koeppen-A","Tropical","Grassland","-4.10","15.60","W","Spring",5604730,"40529871.18","10.00"
"s.a_1565","2024-04-12","South Africa","Durban","-8.80","89.00","85.50",368,"None","Koeppen-D","Tropical","Grassland","-4.40","31.10","N","Spring",1620042,"24092994.13","9.00"
"s.a_1566","2024-04-13","South Africa","Durban","15.90","35.00","73.60",98,"None","Koeppen-A","Tropical","Wetland","17.60","35.10","W","Spring",9459608,"22261986.91","10.00"
"s.a_1567","2024-04-14","South Africa","Durban","-5.00","27.00","194.30",437,"Hurricane","Koeppen-A","Tropical","Grassland","-3.60","11.20","N","Spring",2345893,"65604696.38","4.00"
"s.a_1568","2024-04-15","South Africa","Durban","9.00","59.00","51.70",121,"None","Koeppen-D","Tropical","Forest","11.90","20.30","NW","Spring",4823621,"93755336.08","3.00"
"s.a_1569","2024-04-16","South Africa","Durban","2.60","42.00","91.30",321,"None","Koeppen-C","Tropical","Forest","4.70","3.10","E","Spring",7474940,"58783561.83","9.00"
"s.a_157","2024-06-05","South Africa","Johannesburg","16.40","26.00","112.40",187,"None","Koeppen-B","Tropical","Wetland","17.70","17.30","E","Summer",3010611,"41334171.45","6.00"
"s.a_1570","2024-04-17","South Africa","Durban","19.90","52.00","111.30",233,"None","Koeppen-D","Tropical","Tundra","22.50","31.20","E","Spring",9204720,"7717698.22","4.00"
"s.a_1571","2024-04-18","South Africa","Durban","33.10","31.00","121.80",17,"None","Koeppen-C","Tropical","Desert","34.60","39.60","NW","Spring",4951665,"18578777.01","8.00"
"s.a_1572","2024-04-19","South Africa","Durban","5.70","39.00","66.10",480,"Hurricane","Koeppen-D","Tropical","Forest","7.70","26.80","N","Spring",2569771,"73566325.06","3.00"
"s.a_1573","2024-04-20","South Africa","Durban","22.60","36.00","93.00",84,"None","Koeppen-D","Tropical","Wetland","24.40","23.00","NE","Spring",1896767,"73234863.06","1.00"
"s.a_1574","2024-04-21","South Africa","Durban","19.30","10.00","153.60",243,"None","Koeppen-B","Tropical","Grassland","19.80","0.70","NE","Spring",597300,"11332942.55","2.00"
"s.a_1575","2024-04-22","South Africa","Durban","31.60","42.00","60.70",302,"Flood","Koeppen-C","Tropical","Forest","33.70","36.60","E","Spring",7733357,"52015194.23","5.00"
"s.a_1576","2024-04-23","South Africa","Durban","13.20","30.00","150.30",211,"None","Koeppen-A","Tropical","Desert","14.70","32.90","NE","Spring",8349322,"80210073.99","5.00"
"s.a_1577","2024-04-24","South Africa","Durban","3.60","78.00","169.60",333,"None","Koeppen-C","Tropical","Forest","7.50","15.00","E","Spring",7054307,"18209110.09","8.00"
"s.a_1578","2024-04-25","South Africa","Durban","30.00","25.00","176.00",45,"None","Koeppen-C","Tropical","Grassland","31.20","27.10","E","Spring",4396470,"48385467.30","6.00"
"s.a_1579","2024-04-26","South Africa","Durban","-6.80","68.00","195.00",64,"None","Koeppen-A","Tropical","Desert","-3.40","2.40","S","Spring",3963499,"55016057.18","6.00"
"s.a_158","2024-06-06","South Africa","Johannesburg","20.30","56.00","89.90",180,"None","Koeppen-B","Tropical","Forest","23.10","0.50","N","Summer",9793373,"85980204.76","9.00"
"s.a_1580","2024-04-27","South Africa","Durban","33.90","11.00","198.40",134,"None","Koeppen-B","Tropical","Grassland","34.40","31.70","SW","Spring",3331484,"91267302.44","7.00"
"s.a_1581","2024-04-28","South Africa","Durban","39.70","56.00","121.60",370,"Flood","Koeppen-D","Tropical","Desert","42.50","8.80","S","Spring",302802,"44694033.93","5.00"
"s.a_1582","2024-04-29","South Africa","Durban","25.80","33.00","179.30",12,"None","Koeppen-D","Tropical","Tundra","27.40","17.60","W","Spring",6959116,"30864474.17","6.00"
"s.a_1583","2024-04-30","South Africa","Durban","24.60","34.00","92.90",461,"None","Koeppen-C","Tropical","Tundra","26.30","18.70","SW","Spring",3533581,"13774291.80","7.00"
"s.a_1584","2024-05-01","South Africa","Durban","34.00","13.00","182.50",301,"None","Koeppen-B","Tropical","Tundra","34.60","16.10","S","Spring",9169067,"81002982.17","5.00"
"s.a_1585","2024-05-02","South Africa","Durban","18.50","68.00","12.80",25,"None","Koeppen-C","Tropical","Wetland","21.90","28.40","SW","Spring",7865644,"52273252.68","4.00"
"s.a_1586","2024-05-03","South Africa","Durban","41.50","64.00","12.40",465,"None","Koeppen-B","Tropical","Tundra","44.70","26.70","NE","Spring",5754875,"30479053.86","3.00"
"s.a_1587","2024-05-04","South Africa","Durban","20.50","16.00","55.90",497,"None","Koeppen-A","Tropical","Desert","21.30","14.20","W","Spring",5385015,"820478.20","5.00"
"s.a_1588","2024-05-05","South Africa","Durban","28.20","21.00","106.50",146,"None","Koeppen-A","Tropical","Grassland","29.20","3.30","NW","Spring",2308610,"8662487.82","9.00"
"s.a_1589","2024-05-06","South Africa","Durban","2.00","47.00","41.00",326,"None","Koeppen-C","Tropical","Grassland","4.30","23.90","SW","Spring",3385473,"49234133.11","6.00"
"s.a_159","2024-06-07","South Africa","Johannesburg","34.30","35.00","118.30",439,"None","Koeppen-B","Tropical","Tundra","36.00","12.40","W","Summer",9245642,"80509633.88","10.00"
"s.a_1590","2024-05-07","South Africa","Durban","31.40","73.00","21.90",408,"None","Koeppen-C","Tropical","Forest","35.00","38.00","NE","Spring",8001138,"64862126.84","7.00"
"s.a_1591","2024-05-08","South Africa","Durban","2.50","40.00","3.10",91,"None","Koeppen-D","Tropical","Tundra","4.50","6.10","S","Spring",4097453,"25281857.80","9.00"
"s.a_1592","2024-05-09","South Africa","Durban","5.70","51.00","46.00",392,"Heatwave","Koeppen-A","Tropical","Forest","8.20","19.50","E","Spring",216383,"64280138.96","1.00"
"s.a_1593","2024-05-10","South Africa","Durban","-9.30","45.00","121.10",352,"None","Koeppen-D","Tropical","Wetland","-7.10","5.60","SE","Spring",373341,"98578718.42","10.00"
"s.a_1594","2024-05-11","South Africa","Durban","-6.10","31.00","148.40",27,"None","Koeppen-A","Tropical","Desert","-4.50","9.60","N","Spring",7577212,"79910343.75","2.00"
"s.a_1595","2024-05-12","South Africa","Durban","14.10","30.00","51.00",227,"None","Koeppen-A","Tropical","Wetland","15.60","35.80","N","Spring",1711070,"64250436.61","4.00"
"s.a_1596","2024-05-13","South Africa","Durban","43.20","77.00","128.80",92,"Drought","Koeppen-D","Tropical","Forest","47.10","16.70","N","Spring",3164930,"58894410.80","8.00"
"s.a_1597","2024-05-14","South Africa","Durban","32.00","17.00","94.50",475,"Hurricane","Koeppen-A","Tropical","Forest","32.90","16.40","SE","Spring",3384543,"75773347.29","3.00"
"s.a_1598","2024-05-15","South Africa","Durban","41.00","53.00","197.50",410,"None","Koeppen-C","Tropical","Wetland","43.60","12.00","W","Spring",8224019,"45570905.24","8.00"
"s.a_1599","2024-05-16","South Africa","Durban","20.70","33.00","22.50",287,"None","Koeppen-D","Tropical","Tundra","22.30","27.90","E","Spring",5564197,"41847195.93","2.00"
"s.a_16","2024-01-16","South Africa","Johannesburg","35.00","93.00","62.70",280,"None","Koeppen-D","Tropical","Wetland","39.60","35.50","NE","Winter",3233860,"20265338.03","5.00"
"s.a_160","2024-06-08","South Africa","Johannesburg","3.20","74.00","69.20",377,"None","Koeppen-B","Tropical","Grassland","6.90","37.10","SW","Summer",9975936,"35526387.81","2.00"
"s.a_1600","2024-05-17","South Africa","Durban","36.10","32.00","27.90",475,"None","Koeppen-B","Tropical","Grassland","37.70","20.00","N","Spring",5748539,"2781021.73","2.00"
"s.a_1601","2024-05-18","South Africa","Durban","-7.80","79.00","126.50",182,"None","Koeppen-C","Tropical","Tundra","-3.80","20.00","E","Spring",1439525,"22914456.86","2.00"
"s.a_1602","2024-05-19","South Africa","Durban","37.80","85.00","108.10",335,"None","Koeppen-D","Tropical","Forest","42.00","35.60","W","Spring",8222290,"50036246.22","7.00"
"s.a_1603","2024-05-20","South Africa","Durban","0.30","43.00","7.20",58,"None","Koeppen-D","Tropical","Wetland","2.40","12.80","N","Spring",8775711,"81733009.15","10.00"
"s.a_1604","2024-05-21","South Africa","Durban","2.30","64.00","107.40",210,"Hurricane","Koeppen-C","Tropical","Grassland","5.50","26.90","SW","Spring",8641479,"5725592.76","7.00"
"s.a_1605","2024-05-22","South Africa","Durban","30.00","51.00","180.90",221,"None","Koeppen-B","Tropical","Desert","32.50","38.70","NW","Spring",6645522,"48287654.49","3.00"
"s.a_1606","2024-05-23","South Africa","Durban","-4.60","29.00","140.10",393,"None","Koeppen-C","Tropical","Desert","-3.10","34.10","W","Spring",507857,"75505923.86","5.00"
"s.a_1607","2024-05-24","South Africa","Durban","31.50","46.00","162.70",478,"None","Koeppen-A","Tropical","Desert","33.80","27.60","N","Spring",1481721,"22116489.22","3.00"
"s.a_1608","2024-05-25","South Africa","Durban","14.80","37.00","106.30",347,"None","Koeppen-C","Tropical","Grassland","16.70","28.10","S","Spring",6555171,"30940971.62","9.00"
"s.a_1609","2024-05-26","South Africa","Durban","-5.80","66.00","57.70",87,"None","Koeppen-B","Tropical","Forest","-2.50","11.10","SW","Spring",32335,"5299445.45","4.00"
"s.a_161","2024-06-09","South Africa","Johannesburg","20.20","74.00","38.10",171,"None","Koeppen-C","Tropical","Desert","23.90","35.90","S","Summer",5367402,"79126229.58","5.00"
"s.a_1610","2024-05-27","South Africa","Durban","34.60","21.00","127.00",72,"None","Koeppen-A","Tropical","Forest","35.60","36.10","W","Spring",9186603,"43239670.18","6.00"
"s.a_1611","2024-05-28","South Africa","Durban","26.40","83.00","94.40",337,"None","Koeppen-D","Tropical","Tundra","30.50","25.70","W","Spring",3846664,"70303010.16","2.00"
"s.a_1612","2024-05-29","South Africa","Durban","34.10","94.00","142.00",171,"None","Koeppen-C","Tropical","Forest","38.80","18.40","S","Spring",3246217,"80910078.94","8.00"
"s.a_1613","2024-05-30","South Africa","Durban","26.90","75.00","66.50",424,"None","Koeppen-B","Tropical","Wetland","30.60","27.70","N","Spring",8185588,"63345855.80","8.00"
"s.a_1614","2024-05-31","South Africa","Durban","-5.90","56.00","23.00",46,"Hurricane","Koeppen-D","Tropical","Desert","-3.10","36.40","S","Spring",7430086,"13494109.04","1.00"
"s.a_1615","2024-06-01","South Africa","Durban","29.90","13.00","130.50",390,"None","Koeppen-A","Tropical","Tundra","30.50","8.10","E","Summer",7091525,"94498449.66","6.00"
"s.a_1616","2024-06-02","South Africa","Durban","8.70","81.00","23.40",107,"None","Koeppen-C","Tropical","Tundra","12.80","33.20","NE","Summer",1264497,"89809349.32","3.00"
"s.a_1617","2024-06-03","South Africa","Durban","23.00","97.00","175.40",57,"None","Koeppen-D","Tropical","Forest","27.90","9.60","W","Summer",9923951,"10362203.06","10.00"
"s.a_1618","2024-06-04","South Africa","Durban","21.90","72.00","91.10",155,"None","Koeppen-C","Tropical","Forest","25.50","23.20","SE","Summer",4557296,"34318782.42","10.00"
"s.a_1619","2024-06-05","South Africa","Durban","-9.40","57.00","142.10",47,"None","Koeppen-A","Tropical","Wetland","-6.60","27.00","W","Summer",587297,"11584338.82","1.00"
"s.a_162","2024-06-10","South Africa","Johannesburg","10.40","17.00","65.00",110,"None","Koeppen-B","Tropical","Wetland","11.20","17.60","W","Summer",8786231,"51904938.57","6.00"
"s.a_1620","2024-06-06","South Africa","Durban","30.10","46.00","85.70",426,"Hurricane","Koeppen-B","Tropical","Forest","32.40","5.00","SE","Summer",7746987,"22686503.20","2.00"
"s.a_1621","2024-06-07","South Africa","Durban","15.00","72.00","63.30",324,"None","Koeppen-B","Tropical","Desert","18.60","2.80","W","Summer",2347624,"63121905.20","10.00"
"s.a_1622","2024-06-08","South Africa","Durban","13.30","80.00","143.00",248,"None","Koeppen-D","Tropical","Desert","17.30","11.30","W","Summer",9196582,"94166215.74","2.00"
"s.a_1623","2024-06-09","South Africa","Durban","25.20","17.00","66.40",180,"Drought","Koeppen-D","Tropical","Grassland","26.10","33.00","N","Summer",4856974,"20889781.97","9.00"
"s.a_1624","2024-06-10","South Africa","Durban","23.00","48.00","74.80",185,"Drought","Koeppen-C","Tropical","Wetland","25.40","21.40","SE","Summer",7401797,"4128411.23","4.00"
"s.a_1625","2024-06-11","South Africa","Durban","19.50","70.00","25.40",199,"Drought","Koeppen-A","Tropical","Grassland","23.00","38.60","S","Summer",674016,"7393384.60","2.00"
"s.a_1626","2024-06-12","South Africa","Durban","26.30","69.00","180.10",82,"None","Koeppen-A","Tropical","Forest","29.80","2.50","N","Summer",1092353,"87661543.62","9.00"
"s.a_1627","2024-06-13","South Africa","Durban","8.00","64.00","81.00",264,"None","Koeppen-D","Tropical","Tundra","11.20","32.30","NW","Summer",4753228,"13187437.50","8.00"
"s.a_1628","2024-06-14","South Africa","Durban","7.40","94.00","75.40",488,"None","Koeppen-B","Tropical","Forest","12.10","33.00","NE","Summer",6931872,"45424898.72","8.00"
"s.a_1629","2024-06-15","South Africa","Durban","38.80","52.00","50.70",273,"None","Koeppen-D","Tropical","Wetland","41.40","35.60","SE","Summer",5280165,"16358151.94","2.00"
"s.a_163","2024-06-11","South Africa","Johannesburg","0.20","34.00","151.60",426,"None","Koeppen-D","Tropical","Tundra","1.90","32.90","W","Summer",1219096,"76443802.38","2.00"
"s.a_1630","2024-06-16","South Africa","Durban","24.80","65.00","26.00",500,"Hurricane","Koeppen-C","Tropical","Desert","28.10","14.80","SE","Summer",3850215,"3753965.50","2.00"
"s.a_1631","2024-06-17","South Africa","Durban","31.60","22.00","130.40",255,"None","Koeppen-B","Tropical","Wetland","32.70","39.60","NW","Summer",8760895,"92560035.44","8.00"
